pygame 2.6.1 (SDL 2.28.4, Python 3.12.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
Track 0: allstar
MetaMessage('track_name', name='allstar', time=0)
MetaMessage('text', text='By Smash Mouth', time=0)
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=50
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=142
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=142
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=142
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=50
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=50
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=42 velocity=110 time=50
note_on channel=9 note=42 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=35 velocity=0 time=46
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=35 velocity=110 time=2
note_on channel=9 note=42 velocity=110 time=0
note_on channel=9 note=35 velocity=0 time=94
note_on channel=9 note=42 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=38 velocity=0 time=46
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
